2022-10-23 21:39:27, Epoch: [0 / 90], step: [2400 / 3326], loss_dice: 0.93190575, loss_ce: 0.25764427, loss: 1.18955, lr: 0.0009999777
2022-10-23 21:39:31, Epoch: [0 / 90], step: [2450 / 3326], loss_dice: 0.3221646, loss_ce: 0.21742374, loss: 0.53958833, lr: 0.0009999751
2022-10-23 21:39:34, Epoch: [0 / 90], step: [2500 / 3326], loss_dice: 0.9848155, loss_ce: 0.3660938, loss: 1.3509092, lr: 0.0009999725
2022-10-23 21:39:38, Epoch: [0 / 90], step: [2550 / 3326], loss_dice: 0.670421, loss_ce: 0.33195323, loss: 1.0023742, lr: 0.0009999697
2022-10-23 21:39:42, Epoch: [0 / 90], step: [2600 / 3326], loss_dice: 0.5217597, loss_ce: 0.24284652, loss: 0.76460624, lr: 0.0009999666
2022-10-23 21:39:45, Epoch: [0 / 90], step: [2650 / 3326], loss_dice: 0.2761138, loss_ce: 0.23300917, loss: 0.50912297, lr: 0.0009999636
2022-10-23 21:39:49, Epoch: [0 / 90], step: [2700 / 3326], loss_dice: 1.0, loss_ce: 0.23891106, loss: 1.238911, lr: 0.0009999603
2022-10-23 21:39:53, Epoch: [0 / 90], step: [2750 / 3326], loss_dice: 0.0999189, loss_ce: 0.15344472, loss: 0.2533636, lr: 0.000999957
2022-10-23 21:39:57, Epoch: [0 / 90], step: [2800 / 3326], loss_dice: 0.82354367, loss_ce: 0.1767729, loss: 1.0003166, lr: 0.0009999535
2022-10-23 21:40:01, Epoch: [0 / 90], step: [2850 / 3326], loss_dice: 0.95384836, loss_ce: 0.22466016, loss: 1.1785085, lr: 0.0009999499
2022-10-23 21:40:04, Epoch: [0 / 90], step: [2900 / 3326], loss_dice: 0.4762423, loss_ce: 0.43714887, loss: 0.9133912, lr: 0.000999946
2022-10-23 21:40:08, Epoch: [0 / 90], step: [2950 / 3326], loss_dice: 0.9885371, loss_ce: 0.1899293, loss: 1.1784663, lr: 0.0009999421
2022-10-23 21:40:12, Epoch: [0 / 90], step: [3000 / 3326], loss_dice: 0.9898606, loss_ce: 0.24696478, loss: 1.2368253, lr: 0.000999938
2022-10-23 21:40:16, Epoch: [0 / 90], step: [3050 / 3326], loss_dice: 0.24866617, loss_ce: 0.2552303, loss: 0.5038965, lr: 0.0009999338
2022-10-23 21:40:19, Epoch: [0 / 90], step: [3100 / 3326], loss_dice: 0.63659185, loss_ce: 0.3379466, loss: 0.97453845, lr: 0.0009999295
2022-10-23 21:40:23, Epoch: [0 / 90], step: [3150 / 3326], loss_dice: 0.73480654, loss_ce: 0.20137143, loss: 0.93617797, lr: 0.0009999251
2022-10-23 21:40:27, Epoch: [0 / 90], step: [3200 / 3326], loss_dice: 0.60611093, loss_ce: 0.29038516, loss: 0.89649606, lr: 0.0009999204
2022-10-23 21:40:31, Epoch: [0 / 90], step: [3250 / 3326], loss_dice: 0.27297765, loss_ce: 0.18984602, loss: 0.4628237, lr: 0.0009999156
2022-10-23 21:40:35, Epoch: [0 / 90], step: [3300 / 3326], loss_dice: 0.5409605, loss_ce: 0.3361879, loss: 0.8771484, lr: 0.0009999108
2022-10-23 21:40:50, Epoch: [1 / 90], step: [0 / 3326], loss_dice: 0.5723605, loss_ce: 0.25953275, loss: 0.83189327, lr: 0.0009999082
2022-10-23 21:40:54, Epoch: [1 / 90], step: [50 / 3326], loss_dice: 0.99420077, loss_ce: 0.12838061, loss: 1.1225814, lr: 0.0009999031
2022-10-23 21:40:57, Epoch: [1 / 90], step: [100 / 3326], loss_dice: 0.89779603, loss_ce: 0.23006172, loss: 1.1278578, lr: 0.0009998978
2022-10-23 21:41:01, Epoch: [1 / 90], step: [150 / 3326], loss_dice: 0.45160496, loss_ce: 0.32584715, loss: 0.7774521, lr: 0.0009998925
2022-10-23 21:41:05, Epoch: [1 / 90], step: [200 / 3326], loss_dice: 0.45268297, loss_ce: 0.32959014, loss: 0.7822731, lr: 0.000999887
2022-10-23 21:41:09, Epoch: [1 / 90], step: [250 / 3326], loss_dice: 0.57502836, loss_ce: 0.26344723, loss: 0.8384756, lr: 0.0009998813
2022-10-23 21:41:12, Epoch: [1 / 90], step: [300 / 3326], loss_dice: 0.99364257, loss_ce: 0.09501708, loss: 1.0886596, lr: 0.0009998756
2022-10-23 21:41:16, Epoch: [1 / 90], step: [350 / 3326], loss_dice: 0.9909257, loss_ce: 0.2166799, loss: 1.2076056, lr: 0.0009998697
2022-10-23 21:41:20, Epoch: [1 / 90], step: [400 / 3326], loss_dice: 0.41226947, loss_ce: 0.2755978, loss: 0.6878673, lr: 0.0009998636
2022-10-23 21:41:24, Epoch: [1 / 90], step: [450 / 3326], loss_dice: 0.747995, loss_ce: 0.20126884, loss: 0.9492639, lr: 0.0009998573
2022-10-23 21:41:28, Epoch: [1 / 90], step: [500 / 3326], loss_dice: 0.6088121, loss_ce: 0.19839025, loss: 0.80720234, lr: 0.000999851
2022-10-23 21:41:31, Epoch: [1 / 90], step: [550 / 3326], loss_dice: 1.0, loss_ce: 0.21463765, loss: 1.2146376, lr: 0.0009998445
2022-10-23 21:41:35, Epoch: [1 / 90], step: [600 / 3326], loss_dice: 0.19062752, loss_ce: 0.22945616, loss: 0.42008367, lr: 0.000999838
2022-10-23 21:41:39, Epoch: [1 / 90], step: [650 / 3326], loss_dice: 0.44063473, loss_ce: 0.12959903, loss: 0.57023376, lr: 0.0009998312
2022-10-23 21:41:43, Epoch: [1 / 90], step: [700 / 3326], loss_dice: 0.55145013, loss_ce: 0.19333293, loss: 0.74478304, lr: 0.0009998243
2022-10-23 21:41:47, Epoch: [1 / 90], step: [750 / 3326], loss_dice: 1.0, loss_ce: 0.0871277, loss: 1.0871277, lr: 0.0009998173
2022-10-23 21:41:50, Epoch: [1 / 90], step: [800 / 3326], loss_dice: 0.34026033, loss_ce: 0.23439631, loss: 0.5746566, lr: 0.0009998102
2022-10-23 21:41:54, Epoch: [1 / 90], step: [850 / 3326], loss_dice: 0.5463487, loss_ce: 0.47684932, loss: 1.023198, lr: 0.0009998028
2022-10-23 21:41:58, Epoch: [1 / 90], step: [900 / 3326], loss_dice: 0.9299197, loss_ce: 0.14624122, loss: 1.0761609, lr: 0.0009997954
2022-10-23 21:42:02, Epoch: [1 / 90], step: [950 / 3326], loss_dice: 0.23709494, loss_ce: 0.21018523, loss: 0.44728017, lr: 0.0009997878
2022-10-23 21:42:06, Epoch: [1 / 90], step: [1000 / 3326], loss_dice: 0.33235162, loss_ce: 0.1364814, loss: 0.46883303, lr: 0.0009997801
2022-10-23 21:42:09, Epoch: [1 / 90], step: [1050 / 3326], loss_dice: 0.7915979, loss_ce: 0.20294523, loss: 0.99454314, lr: 0.0009997722
